,Incident_Date,Year,Reported_Month,Number_Dead,Total_Number_of_Dead_and_Missing,Number_of_Survivors,Number_of_Females,Number_of_Males,Number_of_Children,Cause_of_Death,Location_of_Death
645,2020-04-21 12:00:00,2020,April,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
646,2020-04-21 12:00:00,2020,April,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
647,2020-04-21 12:00:00,2020,April,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
648,2020-04-22 12:00:00,2020,April,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
649,2020-04-24 12:00:00,2020,April,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
650,2020-04-26 12:00:00,2020,April,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
651,2020-05-01 12:00:00,2020,May,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
652,2020-05-06 12:00:00,2020,May,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
653,2020-05-06 12:00:00,2020,May,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
654,2020-05-14 12:00:00,2020,May,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
655,2020-05-15 12:00:00,2020,May,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
656,2020-05-15 12:00:00,2020,May,1,1,,,1.0,,Drowning,"In a canal close to Yuma, Arizona, USA"
657,2020-05-20 12:00:00,2020,May,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
658,2020-05-20 12:00:00,2020,May,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
659,2020-05-20 12:00:00,2020,May,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
660,2020-05-20 12:00:00,2020,May,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
661,2020-05-24 12:00:00,2020,May,1,1,,1.0,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
662,2020-05-27 12:00:00,2020,May,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
663,2020-05-29 12:00:00,2020,May,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
664,2020-06-02 12:00:00,2020,June,1,1,,,1.0,,Violence,"Arizona State Route 80 Eastbound Milepost 399, Pima County jurisdiction, Arizona, USA"
665,2020-06-02 12:00:00,2020,June,1,1,3.0,,1.0,,Vehicle accident / death linked to hazardous transport,"Arizona State Route 80 Eastbound Milepost 399, Pima County jurisdiction, Arizona, USA"
666,2020-06-08 12:00:00,2020,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
667,2020-06-09 12:00:00,2020,June,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
668,2020-06-10 12:00:00,2020,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
669,2020-06-11 12:00:00,2020,June,1,1,,1.0,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
670,2020-06-11 12:00:00,2020,June,1,1,,1.0,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
671,2020-06-12 12:00:00,2020,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
672,2020-06-16 12:00:00,2020,June,1,1,,1.0,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
673,2020-06-16 12:00:00,2020,June,1,1,,,1.0,,Mixed or unknown,"Arizona State Route 80 Eastbound Milepost 399 , Pima County jurisdiction, Arizona, USA"
674,2020-06-18 12:00:00,2020,June,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
675,2020-06-22 12:00:00,2020,June,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
676,2020-06-23 12:00:00,2020,June,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
677,2020-06-29 12:00:00,2020,June,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
678,2020-07-03 12:00:00,2020,July,1,1,,,1.0,,Drowning,"Canal in Yuma County, Arizona, USA (see GPS coordinates for exact location)"
679,2020-07-05 12:00:00,2020,July,2,2,1.0,,2.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","South of Wellton, Yuma County, Arizona, USA"
680,2020-07-05 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Barry Goldwater Range, Yuma County, Arizona, USA (see GPS coordinates for exact location)"
681,2020-07-07 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
682,2020-07-08 12:00:00,2020,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
683,2020-07-08 12:00:00,2020,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
684,2020-07-10 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
685,2020-07-10 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Kino Springs Drive and East Sagebrush Road, Pima County jurisdiction, Arizona, USA"
686,2020-07-11 12:00:00,2020,July,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
687,2020-07-12 12:00:00,2020,July,1,1,,,1.0,,Mixed or unknown,"1650 East Old Vail Road , Pima County jurisdiction, Arizona, USA"
688,2020-07-13 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
689,2020-07-13 12:00:00,2020,July,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
690,2020-07-13 12:00:00,2020,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
691,2020-07-16 12:00:00,2020,July,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
692,2020-07-16 12:00:00,2020,July,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
693,2020-07-16 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
694,2020-07-19 12:00:00,2020,July,2,2,,,2.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Barry Goldwater Range, Yuma County, Arizona, USA (see GPS coordinates for exact location)"
695,2020-07-20 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Ave B/Juan Sanchez Blvd, San Luis, Yuma County, Arizona, USA (see GPS coordinates for exact location)"
696,2020-07-20 12:00:00,2020,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
697,2020-07-20 12:00:00,2020,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
698,2020-07-20 12:00:00,2020,July,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
699,2020-07-20 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
700,2020-07-21 12:00:00,2020,July,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
701,2020-07-21 12:00:00,2020,July,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
702,2020-07-21 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
703,2020-07-21 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
704,2020-07-25 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
705,2020-07-26 12:00:00,2020,July,1,1,,,1.0,,Accidental death,"Near County 23rd Street, Yuma County, Arizona, USA"
706,2020-07-29 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
707,2020-07-30 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
708,2020-07-30 12:00:00,2020,July,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
709,2020-08-01 12:00:00,2020,August,1,1,,,1.0,,Accidental death,"Hospital in Yuma County, Arizona, USA - died from injuries sustained after falling from border wall on 26 July"
710,2020-08-03 12:00:00,2020,August,1,1,,1.0,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
711,2020-08-03 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
712,2020-08-09 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
713,2020-08-10 12:00:00,2020,August,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
714,2020-08-10 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
715,2020-08-11 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
716,2020-08-12 12:00:00,2020,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
717,2020-08-15 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
718,2020-08-16 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
719,2020-08-16 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
720,2020-08-16 12:00:00,2020,August,2,2,,,2.0,1.0,"Harsh environmental conditions / lack of adequate shelter, food, water","Barry Goldwater Range, Yuma County, Arizona, USA (see GPS coordinates for exact location)"
721,2020-08-17 12:00:00,2020,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
722,2020-08-18 12:00:00,2020,August,1,1,,,1.0,1.0,"Harsh environmental conditions / lack of adequate shelter, food, water","Sonoran Desert, Arizona, USA"
723,2020-08-18 12:00:00,2020,August,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
724,2020-08-18 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
725,2020-08-19 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
726,2020-08-23 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
727,2020-08-26 12:00:00,2020,August,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
728,2020-08-26 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
729,2020-08-27 12:00:00,2020,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
730,2020-08-27 12:00:00,2020,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
731,2020-08-28 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
732,2020-08-28 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
733,2020-08-29 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
734,2020-08-29 12:00:00,2020,August,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
735,2020-08-31 12:00:00,2020,August,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
736,2020-09-01 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
737,2020-09-04 12:00:00,2020,September,1,1,,1.0,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
738,2020-09-06 12:00:00,2020,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
739,2020-09-06 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
740,2020-09-06 12:00:00,2020,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
741,2020-09-07 12:00:00,2020,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
742,2020-09-07 12:00:00,2020,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
743,2020-09-08 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
744,2020-09-10 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
745,2020-09-10 12:00:00,2020,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Barry Goldwater Range, Yuma County, Arizona, USA (see GPS coordinates for exact location)"
746,2020-09-12 12:00:00,2020,September,1,1,,1.0,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
747,2020-09-14 12:00:00,2020,September,1,1,,1.0,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
748,2020-09-14 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
749,2020-09-14 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
750,2020-09-14 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
751,2020-09-15 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
752,2020-09-18 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"45 minutes away from Arivaca, Pima County, Arizona, USA"
753,2020-09-18 12:00:00,2020,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Unspecified location close to Phoenix, Arizona, USA"
754,2020-09-18 12:00:00,2020,September,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
755,2020-09-19 12:00:00,2020,September,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
756,2020-09-19 12:00:00,2020,September,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
757,2020-09-20 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
758,2020-09-21 12:00:00,2020,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
759,2020-09-21 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
760,2020-09-21 12:00:00,2020,September,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
761,2020-09-21 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
762,2020-09-21 12:00:00,2020,September,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
763,2020-09-21 12:00:00,2020,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Local hospital in Tucson, Pima County, Arizona, USA"
764,2020-09-21 12:00:00,2020,September,1,1,,,,,Violence,"East of Nogales, Arizona, USA"
765,2020-09-22 12:00:00,2020,September,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
766,2020-09-23 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
767,2020-09-23 12:00:00,2020,September,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
768,2020-09-23 12:00:00,2020,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Close to ""La aguja"" in the desert close to Phoenix, Arizona, USA"
769,2020-09-24 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
770,2020-09-24 12:00:00,2020,September,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
771,2020-09-28 12:00:00,2020,September,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
772,2020-09-28 12:00:00,2020,September,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
773,2020-09-28 12:00:00,2020,September,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
774,2020-09-28 12:00:00,2020,September,1,1,,1.0,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
775,2020-09-29 12:00:00,2020,September,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
776,2020-10-02 12:00:00,2020,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
777,2020-10-06 12:00:00,2020,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
778,2020-10-06 12:00:00,2020,October,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
779,2020-10-07 12:00:00,2020,October,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
780,2020-10-07 12:00:00,2020,October,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
781,2020-10-09 12:00:00,2020,October,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
782,2020-10-12 12:00:00,2020,October,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
783,2020-10-15 12:00:00,2020,October,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
784,2020-10-15 12:00:00,2020,October,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
785,2020-10-15 12:00:00,2020,October,1,1,,,1.0,,Violence,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
786,2020-10-17 12:00:00,2020,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
787,2020-10-20 12:00:00,2020,October,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
788,2020-10-20 12:00:00,2020,October,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
789,2020-10-22 12:00:00,2020,October,1,1,,,1.0,,Violence,"At the end of West International Str., half-mile west of the DeConcini Port of Entry, Nogales,  Santa Cruz County, Arizona, USA"
790,2020-10-22 12:00:00,2020,October,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
791,2020-10-25 12:00:00,2020,October,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
792,2020-10-26 12:00:00,2020,October,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
793,2020-10-29 12:00:00,2020,October,1,1,,,1.0,,"Harsh environmental conditions / lack of adequate shelter, food, water","In Eastern Yuma County, Arizona, USA (see GPS coordinates for exact location)"
794,2020-11-02 12:00:00,2020,November,1,1,,1.0,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
795,2020-11-04 12:00:00,2020,November,1,1,,1.0,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
796,2020-11-05 12:00:00,2020,November,1,1,,,1.0,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
797,2020-11-09 12:00:00,2020,November,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
798,2020-11-09 12:00:00,2020,November,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
799,2020-11-15 12:00:00,2020,November,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
800,2020-11-19 12:00:00,2020,November,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
801,2020-11-19 12:00:00,2020,November,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
802,2020-11-19 12:00:00,2020,November,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
803,2020-11-19 12:00:00,2020,November,1,1,,,,,Mixed or unknown,"Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)"
